HDOP,x,y,time,timestamp,altid,slope,sin_aspect,elevation,cos_aspect,veg_class,used
0,,,,,P057,1.6376,0.0557,1753.39,0.6708,Shrubland,0
0,,,,,P057,6.2026,1.9443,1832.73,0.6709,Shrubland,0
0,,,,,P057,6.2403,1.9444,2045.21,0.6712,Shrubland,0
0,,,,,P057,11.8883,1.9444,2090.49,0.6713,Shrubland,0
0,,,,,P057,4.7094,1.9445,1740.04,0.6713,Shrubland,0
0,,,,,P057,15.7335,0.0555,2015.42,0.6715,Shrubland,0
0,,,,,P057,24.8181,0.0554,1890.75,0.6718,Shrubland,0
0,,,,,P057,23.7166,0.0553,1915.68,0.6721,Shrubland,0
0,,,,,P057,3.4659,0.0552,1722.05,0.6724,Shrubland,0
0,,,,,P057,0.377,0.0552,1731.49,0.6725,Shrubland,0
0,,,,,P057,23.8236,0.0551,2684.58,0.6725,Shrubland,0
0,,,,,P057,5.998,0.055,1872.2,0.6729,Shrubland,0
0,,,,,P057,3.532,0.055,1738.15,0.673,Shrubland,0
0,,,,,P057,5.9767,0.0549,1874.05,0.6731,Shrubland,0
0,,,,,P057,3.2854,0.0549,1864.26,0.6731,Shrubland,0
0,,,,,P057,2.0903,1.9451,1684.43,0.6733,Shrubland,0
0,,,,,P057,0.3924,1.9451,1716.51,0.6733,Shrubland,0
0,,,,,P057,0.6867,0.0548,1694.77,0.6734,Shrubland,0
0,,,,,P057,1.398,1.9452,1739.23,0.6735,Shrubland,0
0,,,,,P057,11.6387,0.0547,1861.3,0.6738,Shrubland,0
0,,,,,P057,4.457,0.0546,1918.76,0.674,Shrubland,0
0,,,,,P057,1.8172,0.0546,1889.09,0.6741,Shrubland,0
0,,,,,P057,10.5359,0.0546,1921.05,0.6742,Shrubland,0
0,,,,,P057,1.4834,1.9455,1756.77,0.6744,Shrubland,0
0,,,,,P057,2.2993,0.0545,1741.29,0.6744,Shrubland,0
0,,,,,P057,0.2688,0.0544,1711.83,0.6747,Shrubland,0
0,,,,,P057,9.9005,1.9456,2104.63,0.6748,Shrubland,0
0,,,,,P057,2.5836,0.0544,1828.62,0.6748,Shrubland,0
0,,,,,P057,2.0803,0.0543,1837.43,0.6748,Shrubland,0
0,,,,,P057,2.0969,0.0543,1782.54,0.6749,Shrubland,0
0,,,,,P057,0.0404,1.9458,1721.95,0.6752,Shrubland,0
0,,,,,P057,0.2217,1.9458,1711.95,0.6753,Shrubland,0
0,,,,,P057,0.2242,0.0541,1710.77,0.6757,Shrubland,0
0,,,,,P057,4.8606,0.054,1964.06,0.6759,Shrubland,0
0,,,,,P057,14.3296,1.946,2180.47,0.6759,Shrubland,0
0,,,,,P057,1.5059,0.054,1731.58,0.6759,Shrubland,0
0,,,,,P057,0.0988,0.0539,1681.39,0.6762,Shrubland,0
0,,,,,P057,1.2242,0.0538,1721.86,0.6764,Shrubland,0
0,,,,,P057,2.0456,1.9462,1889.79,0.6765,Shrubland,0
0,,,,,P057,0.5526,0.0537,1861.38,0.6768,Shrubland,0
0,,,,,P057,0.8157,1.9464,1803.21,0.6769,Shrubland,0
0,,,,,P057,0,1.9464,1703.89,0.6771,Shrubland,0
0,,,,,P057,0.6165,0.0535,1677.81,0.6772,Shrubland,0
0,,,,,P057,1.6305,0.0535,1742.35,0.6772,Shrubland,0
0,,,,,P057,1.0763,1.9465,1716.4,0.6773,Shrubland,0
0,,,,,P057,1.6179,1.9465,1737.47,0.6774,Shrubland,0
0,,,,,P057,13.305,1.9467,2328.56,0.6778,Shrubland,0
0,,,,,P057,16.9136,1.9467,2333.47,0.6778,Shrubland,0
0,,,,,P057,25.3291,1.9467,2235.86,0.6778,Shrubland,0
0,,,,,P057,3.939,0.0533,1826.88,0.6779,Shrubland,0
0,,,,,P057,2.9208,0.0532,1689.58,0.6781,Shrubland,0
0,,,,,P057,0.3639,1.9468,1728.87,0.6781,Shrubland,0
0,,,,,P057,5.2482,1.947,1845.67,0.6789,Shrubland,0
0,,,,,P057,1.3252,0.053,1689.94,0.6789,Shrubland,0
0,,,,,P057,1.4312,0.0528,1873.21,0.6792,Shrubland,0
0,,,,,P057,27.8264,1.9472,1853.2,0.6793,Shrubland,0
0,,,,,P057,0.8948,1.9472,1842.03,0.6793,Shrubland,0
0,,,,,P057,2.8223,0.0528,1866.52,0.6794,Shrubland,0
0,,,,,P057,7.7939,1.9473,1886.37,0.6795,Shrubland,0
0,,,,,P057,1.5592,1.9473,1777.52,0.6795,Shrubland,0
0,,,,,P057,0.333,1.9473,1726.47,0.6797,Shrubland,0
0,,,,,P057,11.632,0.0527,2007.56,0.6798,Shrubland,0
0,,,,,P057,15.6876,1.9474,2321.34,0.6799,Shrubland,0
0,,,,,P057,0.0269,0.0525,1710.64,0.6801,Shrubland,0
0,,,,,P057,1.0306,1.9475,1728.59,0.6801,Shrubland,0
0,,,,,P057,10.0544,1.9475,2101.36,0.6801,Shrubland,0
0,,,,,P057,2.0949,0.0525,1832.39,0.6803,Shrubland,0
0,,,,,P057,0.5649,1.9476,1741.49,0.6805,Shrubland,0
0,,,,,P057,0.9335,0.0524,1748.88,0.6807,Shrubland,0
0,,,,,P057,0.0472,1.9477,1706.71,0.6807,Shrubland,0
0,,,,,P057,0.1476,0.0523,1706.51,0.6807,Shrubland,0
0,,,,,P057,3.9295,0.0523,1916.44,0.6809,Shrubland,0
0,,,,,P057,4.0784,0.0523,1963.51,0.681,Shrubland,0
0,,,,,P057,2.9958,0.0522,1781.05,0.6811,Shrubland,0
0,,,,,P057,3.7514,0.0522,1695.81,0.6812,Shrubland,0
0,,,,,P057,4.962,0.0522,1901.53,0.6812,Shrubland,0
0,,,,,P057,1.1873,0.0522,1776.3,0.6813,Shrubland,0
0,,,,,P057,4.0175,1.9479,1837.13,0.6813,Shrubland,0
0,,,,,P057,3.1903,0.0521,1786.69,0.6814,Shrubland,0
0,,,,,P057,15.8018,0.0521,2094.76,0.6814,Shrubland,0
0,,,,,P057,6.0877,1.948,1891.63,0.6816,Shrubland,0
0,,,,,P057,5.1939,1.948,1887.51,0.6817,Shrubland,0
0,,,,,P057,0.2915,0.052,1674.7,0.6817,Shrubland,0
0,,,,,P057,0.3022,0.052,1727.61,0.6818,Shrubland,0
0,,,,,P057,9.6724,1.9481,1820.92,0.6821,Shrubland,0
0,,,,,P057,0.1964,0.0516,1708.22,0.683,Shrubland,0
0,,,,,P057,3.2799,0.0514,1867.39,0.6834,Shrubland,0
0,,,,,P057,0.163,1.9487,1708.64,0.6838,Shrubland,0
0,,,,,P057,1.5351,0.0513,1751.13,0.6839,Shrubland,0
0,,,,,P057,3.1647,0.0513,1765.45,0.6839,Shrubland,0
0,,,,,P057,3.6499,0.0512,1856.33,0.684,Shrubland,0
0,,,,,P057,2.8334,1.9488,1865.93,0.6841,Shrubland,0
0,,,,,P057,2.3703,0.0512,1740.7,0.6843,Shrubland,0
0,,,,,P057,4.1448,1.9489,1892.55,0.6844,Shrubland,0
0,,,,,P057,9.0622,1.9489,1915.32,0.6845,Shrubland,0
0,,,,,P057,5.1889,0.0511,1812.05,0.6845,Shrubland,0
0,,,,,P057,3.1317,1.949,1814.28,0.6846,Shrubland,0
0,,,,,P057,8.4765,0.051,2055.12,0.6847,Shrubland,0
0,,,,,P057,1.4693,1.949,1729.84,0.6847,Shrubland,0
0,,,,,P057,8.1029,1.949,1951.71,0.6848,Shrubland,0
0,,,,,P057,2.3066,0.0509,1811.97,0.6852,Shrubland,0
0,,,,,P057,2.3308,0.0508,1844.97,0.6852,Shrubland,0
0,,,,,P057,13.5769,0.0508,1800.89,0.6852,Shrubland,0
0,,,,,P057,2.9347,0.0508,1914.27,0.6853,Shrubland,0
0,,,,,P057,4.195,1.9492,1985,0.6853,Shrubland,0
0,,,,,P057,0.1581,0.0507,1702.64,0.6856,Shrubland,0
0,,,,,P057,10.0911,0.0507,2149.15,0.6857,Shrubland,0
0,,,,,P057,11.7791,0.0507,2172.12,0.6857,Shrubland,0
0,,,,,P057,13.5726,1.9494,1927.28,0.686,Shrubland,0
0,,,,,P057,2.6439,1.9495,1960.43,0.6861,Shrubland,0
0,,,,,P057,0.6927,1.9495,1726.79,0.6862,Shrubland,0
0,,,,,P057,0.1162,1.9495,1682.58,0.6863,Shrubland,0
0,,,,,P057,3.1299,1.9495,1879.47,0.6864,Shrubland,0
0,,,,,P057,5.4463,1.9496,1815.05,0.6865,Shrubland,0
0,,,,,P057,0.4879,0.0504,1774.07,0.6866,Shrubland,0
0,,,,,P057,0.0918,1.9497,1701.94,0.6867,Shrubland,0
0,,,,,P057,3.7094,0.0503,1775.75,0.6868,Shrubland,0
0,,,,,P057,5.718,1.9497,1781.31,0.6868,Shrubland,0
0,,,,,P057,11.873,0.0503,2162.51,0.6869,Shrubland,0
0,,,,,P057,0.8734,1.9497,1689.42,0.6869,Shrubland,0
0,,,,,P057,13.1218,0.0503,1850.58,0.687,Shrubland,0
0,,,,,P057,6.7467,0.0502,1879.7,0.687,Shrubland,0
0,,,,,P057,1.1822,0.0501,1755.45,0.6874,Shrubland,0
0,,,,,P057,10.5115,0.0501,1972.65,0.6875,Shrubland,0
0,,,,,P057,10.6578,0.0501,1957.94,0.6875,Shrubland,0
0,,,,,P057,2.2987,1.95,1846.31,0.6876,Shrubland,0
0,,,,,P057,3.0669,0.05,1830.77,0.6876,Shrubland,0
0,,,,,P057,0.0019,0.05,1705.75,0.6878,Shrubland,0
0,,,,,P057,1.7503,0.05,1771.24,0.6878,Shrubland,0
0,,,,,P057,0.28,0.05,1730.01,0.6879,Shrubland,0
0,,,,,P057,1.2791,0.0498,1864.9,0.6883,Shrubland,0
0,,,,,P057,5.4606,0.0498,1708.65,0.6884,Shrubland,0
0,,,,,P057,0.5165,1.9503,1703.11,0.6886,Shrubland,0
0,,,,,P057,0.5033,0.0495,1764.53,0.6892,Shrubland,0
0,,,,,P057,2.2446,0.0495,1928.86,0.6892,Shrubland,0
0,,,,,P057,1.5881,1.9505,1941.73,0.6892,Shrubland,0
0,,,,,P057,0.6339,0.0495,1746.66,0.6892,Shrubland,0
0,,,,,P057,1.4232,1.9505,1727.17,0.6893,Shrubland,0
0,,,,,P057,2.019,0.0495,1885.35,0.6893,Shrubland,0
0,,,,,P057,12.8252,1.9505,1845.02,0.6893,Shrubland,0
0,,,,,P057,0.347,0.0494,1738.62,0.6895,Shrubland,0
0,,,,,P057,0.3384,0.0494,1735.94,0.6896,Shrubland,0
0,,,,,P057,4.1395,1.9507,1781.1,0.6897,Shrubland,0
0,,,,,P057,2.7204,0.0493,1770.7,0.6899,Shrubland,0
0,,,,,P057,13.5246,1.9507,1944.31,0.6899,Shrubland,0
0,,,,,P057,2.4303,1.9507,1785.07,0.69,Shrubland,0
0,,,,,P057,2.5619,0.0492,1893.65,0.6903,Shrubland,0
0,,,,,P057,2.9312,0.0491,1754.54,0.6904,Shrubland,0
0,,,,,P057,5.3596,1.9509,1878.61,0.6904,Shrubland,0
0,,,,,P057,3.9062,1.9509,1905.07,0.6905,Shrubland,0
0,,,,,P057,0.3268,0.049,1721.42,0.6907,Shrubland,0
0,,,,,P057,10.2629,1.951,1844.8,0.6908,Shrubland,0
0,,,,,P057,1.349,1.951,1927.32,0.6909,Shrubland,0
0,,,,,P057,12.4006,1.951,2134.67,0.6909,Shrubland,0
0,,,,,P057,7.7468,0.0489,1905.17,0.691,Shrubland,0
0,,,,,P057,2.3851,1.9511,1812.93,0.6911,Shrubland,0
0,,,,,P057,11.0061,0.0488,1977.07,0.6915,Shrubland,0
0,,,,,P057,2.4814,0.0488,1751.61,0.6916,Shrubland,0
0,,,,,P057,2.7907,0.0487,1787.11,0.6917,Shrubland,0
0,,,,,P057,4.0391,1.9513,1893.55,0.6918,Shrubland,0
0,,,,,P057,2.9194,1.9513,1692.14,0.6918,Shrubland,0
0,,,,,P057,3.9187,1.9514,1956.01,0.692,Shrubland,0
0,,,,,P057,11.4306,0.0486,2108.96,0.6921,Shrubland,0
0,,,,,P057,17.4598,0.0486,1806.73,0.6921,Shrubland,0
0,,,,,P057,2.3643,1.9515,1783.56,0.6922,Shrubland,0
0,,,,,P057,0.2984,1.9515,1706.72,0.6923,Shrubland,0
0,,,,,P057,3.5005,0.0484,1892,0.6928,Shrubland,0
0,,,,,P057,1.5935,1.9517,1830.73,0.6929,Shrubland,0
0,,,,,P057,26.0249,0.0483,2296.51,0.6929,Shrubland,0
0,,,,,P057,5.4469,1.9517,2000.65,0.6929,Shrubland,0
0,,,,,P057,1.3351,0.0483,1718.09,0.6931,Shrubland,0
0,,,,,P057,1.7823,0.0483,1717.24,0.6931,Shrubland,0
0,,,,,P057,0.4338,0.0482,1732.94,0.6933,Shrubland,0
0,,,,,P057,1.6216,0.0481,1890.33,0.6935,Shrubland,0
0,,,,,P057,0.4561,1.9519,1685.68,0.6936,Shrubland,0
0,,,,,P057,5.4392,0.0481,1962.55,0.6936,Shrubland,0
0,,,,,P057,3.4651,0.0481,1715.15,0.6937,Shrubland,0
0,,,,,P057,2.0016,1.952,1792.41,0.6938,Shrubland,0
0,,,,,P057,0.356,1.952,1725.93,0.694,Shrubland,0
0,,,,,P057,1.2344,0.048,1757.94,0.694,Shrubland,0
0,,,,,P057,0.0022,0.048,1707.65,0.694,Shrubland,0
0,,,,,P057,0.0101,0.0479,1704.92,0.6942,Shrubland,0
0,,,,,P057,1.9344,1.9522,1949.5,0.6945,Shrubland,0
0,,,,,P057,3.2552,1.9522,2083.87,0.6946,Shrubland,0
0,,,,,P057,3.7093,1.9523,1786.42,0.6948,Shrubland,0
0,,,,,P057,0.0008,0.0477,1706.05,0.6949,Shrubland,0
0,,,,,P057,0.4206,1.9524,1703.88,0.6951,Shrubland,0
0,,,,,P057,4.4465,1.9524,1880.18,0.6952,Shrubland,0
0,,,,,P057,0.3296,0.0475,1704.08,0.6953,Shrubland,0
0,,,,,P057,8.238,0.0474,2162,0.6956,Shrubland,0
0,,,,,P057,6.3905,1.9526,1854.58,0.6957,Shrubland,0
0,,,,,P057,17.4497,0.0474,2108.48,0.6957,Shrubland,0
0,,,,,P057,2.0394,0.0474,1861.28,0.6957,Shrubland,0
0,,,,,P057,0.0612,1.9526,1703.39,0.6958,Shrubland,0
0,,,,,P057,2.1569,0.0473,1780.98,0.6959,Shrubland,0
0,,,,,P057,3.9872,0.0473,1967.58,0.6961,Shrubland,0
0,,,,,P057,1.4836,0.0472,1761.08,0.6964,Shrubland,0
0,,,,,P057,9.5668,1.9529,1956.06,0.6967,Shrubland,0
0,,,,,P057,1.8093,0.0471,1892.08,0.6967,Shrubland,0
0,,,,,P057,0.355,0.0471,1731.2,0.6967,Shrubland,0
0,,,,,P057,2.43,0.0471,1793.58,0.6967,Shrubland,0
0,,,,,P057,9.3161,1.9529,1922.71,0.6968,Shrubland,0
0,,,,,P057,0.3865,0.047,1756.13,0.697,Shrubland,0
0,,,,,P057,1.9432,0.0469,1848.34,0.6972,Shrubland,0
0,,,,,P057,3.5923,0.0469,1811.01,0.6973,Shrubland,0
0,,,,,P057,2.1394,0.0468,1805.13,0.6978,Shrubland,0
0,,,,,P057,1.0661,1.9533,1680.56,0.698,Shrubland,0
0,,,,,P057,0,0.0467,1707.02,0.6981,Shrubland,0
0,,,,,P057,4.9887,0.0466,1734.04,0.6982,Shrubland,0
0,,,,,P057,1.5125,0.0466,1944.33,0.6983,Shrubland,0
0,,,,,P057,1.3533,1.9534,1833.71,0.6984,Shrubland,0
0,,,,,P057,4.9335,0.0463,1852.34,0.6993,Shrubland,0
0,,,,,P057,13.2193,0.0462,1931.63,0.6994,Shrubland,0
0,,,,,P057,1.2704,0.0462,1726.32,0.6996,Shrubland,0
0,,,,,P057,2.5707,0.0461,1793.92,0.6998,Shrubland,0
0,,,,,P057,1.2969,0.046,1707.91,0.7003,Shrubland,0
0,,,,,P057,0.0659,0.0459,1711.64,0.7005,Shrubland,0
0,,,,,P057,2.4816,1.9542,1825.71,0.7009,Shrubland,0
0,,,,,P057,5.1516,0.0456,1986.54,0.7015,Shrubland,0
0,,,,,P057,0.7931,0.0456,1728.05,0.7015,Shrubland,0
0,,,,,P057,0.9464,1.9545,1757.44,0.7018,Shrubland,0
0,,,,,P057,1.7747,1.9545,1779.43,0.7018,Shrubland,0
0,,,,,P057,3.6647,0.0455,1838.58,0.7019,Shrubland,0
0,,,,,P057,0.4572,1.9546,1738.45,0.702,Shrubland,0
0,,,,,P057,1.0794,1.9546,1769.58,0.7022,Shrubland,0
0,,,,,P057,13.8087,0.0453,1963.04,0.7023,Shrubland,0
0,,,,,P057,9.4118,1.9547,2072.53,0.7024,Shrubland,0
0,,,,,P057,17.6867,1.9547,1865.79,0.7024,Shrubland,0
0,,,,,P057,2.7584,1.9547,1774.69,0.7024,Shrubland,0
0,,,,,P057,3.9013,1.9547,1849.58,0.7025,Shrubland,0
0,,,,,P057,0.929,1.9547,1778.23,0.7025,Shrubland,0
0,,,,,P057,1.6877,1.9547,1727.66,0.7025,Shrubland,0
0,,,,,P057,1.3362,1.9547,1893.26,0.7026,Shrubland,0
0,,,,,P057,1.7035,0.0452,1747.57,0.7027,Shrubland,0
0,,,,,P057,0.4725,1.9548,2000.75,0.7028,Shrubland,0
0,,,,,P057,1.648,1.9548,1729.83,0.7028,Shrubland,0
0,,,,,P057,0.3041,0.0452,1797.1,0.7029,Shrubland,0
0,,,,,P057,0.646,1.9549,1848.9,0.703,Shrubland,0
0,,,,,P057,2.9068,1.9549,1952.23,0.703,Shrubland,0
0,,,,,P057,7.5852,1.9549,1880.91,0.7031,Shrubland,0
0,,,,,P057,0.2772,0.045,1709.43,0.7034,Shrubland,0
0,,,,,P057,9.4193,1.955,1945.49,0.7035,Shrubland,0
0,,,,,P057,0.2912,1.9551,1704.04,0.7036,Shrubland,0
0,,,,,P057,0.2392,0.0449,1818.12,0.7037,Shrubland,0
0,,,,,P057,1.2526,1.9551,1757.54,0.7038,Shrubland,0
0,,,,,P057,8.5834,1.9551,2228.27,0.7038,Shrubland,0
0,,,,,P057,23.2662,0.0448,2117.26,0.7041,Shrubland,0
0,,,,,P057,1.0181,1.9553,1750.04,0.7045,Shrubland,0
0,,,,,P057,0.0016,0.0447,1713.54,0.7045,Shrubland,0
0,,,,,P057,3.5236,0.0446,1879.97,0.7048,Shrubland,0
0,,,,,P057,0.9189,0.0444,1725.11,0.7053,Shrubland,0
0,,,,,P057,8.9791,1.9556,1975.06,0.7054,Shrubland,0
0,,,,,P057,3.3484,1.9556,1735.1,0.7055,Shrubland,0
0,,,,,P057,2.6525,0.0443,1703.42,0.7055,Shrubland,0
0,,,,,P057,0.8022,1.9557,1750.73,0.7055,Shrubland,0
0,,,,,P057,17.3027,0.0443,1965.68,0.7056,Shrubland,0
0,,,,,P057,0.6568,0.0443,1820.5,0.7057,Shrubland,0
0,,,,,P057,2.3826,1.9557,1832.07,0.7057,Shrubland,0
0,,,,,P057,2.7452,0.0442,1827.67,0.7061,Shrubland,0
0,,,,,P057,0.6585,1.9559,1707.08,0.7062,Shrubland,0
0,,,,,P057,8.7245,1.9559,2135.36,0.7065,Shrubland,0
0,,,,,P057,2.7453,0.044,1705.63,0.7065,Shrubland,0
0,,,,,P057,6.7945,1.956,1781.76,0.7065,Shrubland,0
0,,,,,P057,0.3118,0.044,1704.34,0.7067,Shrubland,0
0,,,,,P057,14.0951,0.0439,2069.62,0.707,Shrubland,0
0,,,,,P057,0.7099,0.0439,1686.26,0.707,Shrubland,0
0,,,,,P057,1.9609,0.0438,1811.56,0.7072,Shrubland,0
0,,,,,P057,0.2273,1.9562,1747.16,0.7072,Shrubland,0
0,,,,,P057,11.3945,0.0438,1895.22,0.7072,Shrubland,0
0,,,,,P057,4.5705,0.0438,1709.56,0.7073,Shrubland,0
0,,,,,P057,5.3798,1.9562,1927.23,0.7074,Shrubland,0
0,,,,,P057,2.7253,1.9563,1954.45,0.7076,Shrubland,0
0,,,,,P057,5.3966,1.9563,1702.15,0.7077,Shrubland,0
0,,,,,P057,7.4044,1.9564,2218.77,0.7078,Shrubland,0
0,,,,,P057,2.1846,0.0435,1673.04,0.7082,Shrubland,0
0,,,,,P057,1.622,1.9565,1847.99,0.7082,Shrubland,0
0,,,,,P057,0.3074,0.0434,1708.21,0.7087,Shrubland,0
0,,,,,P057,3.8834,1.9566,1814.7,0.7087,Shrubland,0
0,,,,,P057,2.1199,1.9567,1767.2,0.7088,Shrubland,0
0,,,,,P057,12.6903,0.0433,2046.75,0.709,Shrubland,0
0,,,,,P057,0.7872,1.9567,1706.62,0.7091,Shrubland,0
0,,,,,P057,5.6213,1.9568,1951.98,0.7092,Shrubland,0
0,,,,,P057,1.1829,0.0431,1721.71,0.7095,Shrubland,0
0,,,,,P057,0.2913,1.957,1713.7,0.7098,Shrubland,0
0,,,,,P057,2.4251,0.043,1728.45,0.7099,Shrubland,0
0,,,,,P057,6.8461,0.043,1793.81,0.71,Shrubland,0
0,,,,,P057,1.2542,1.9571,1773.86,0.7102,Shrubland,0
0,,,,,P057,2.8275,0.0429,1816.5,0.7102,Shrubland,0
0,,,,,P057,11.5958,0.0429,1916.46,0.7102,Shrubland,0
0,,,,,P057,0.0017,1.9571,1702.14,0.7103,Shrubland,0
0,,,,,P057,20.1325,0.0429,2398.09,0.7104,Shrubland,0
0,,,,,P057,0.8313,1.9572,1746.21,0.7107,Shrubland,0
0,,,,,P057,0.9954,0.0427,1739.79,0.711,Shrubland,0
0,,,,,P057,1.5423,0.0426,1723.93,0.7112,Shrubland,0
0,,,,,P057,2.927,1.9574,1875.12,0.7113,Shrubland,0
0,,,,,P057,5.2857,0.0426,1944.04,0.7113,Shrubland,0
0,,,,,P057,6.6724,1.9574,1966.93,0.7113,Shrubland,0
0,,,,,P057,3.0921,0.0426,1763.69,0.7114,Shrubland,0
0,,,,,P057,2.2551,1.9574,1774.53,0.7114,Shrubland,0
0,,,,,P057,0.8981,0.0425,1759.68,0.7114,Shrubland,0
0,,,,,P057,0.0008,1.9575,1704.72,0.7116,Shrubland,0
0,,,,,P057,3.4498,0.0425,1847.23,0.7116,Shrubland,0
0,,,,,P057,10.6697,0.0423,2182.68,0.7122,Shrubland,0
0,,,,,P057,2.9533,0.0423,1833.1,0.7124,Shrubland,0
0,,,,,P057,10.8773,0.0422,2043.51,0.7125,Shrubland,0
0,,,,,P057,4.6034,1.9578,1794.96,0.7127,Shrubland,0
0,,,,,P057,0.0374,0.0422,1705.31,0.7127,Shrubland,0
0,,,,,P057,0.2673,1.9579,1750.2,0.7127,Shrubland,0
0,,,,,P057,0.0096,0.0421,1715.15,0.7129,Shrubland,0
0,,,,,P057,14.9744,1.9579,2203.99,0.7129,Shrubland,0
0,,,,,P057,14.1957,0.0421,2033.72,0.7129,Shrubland,0
0,,,,,P057,5.2459,1.9579,1913.99,0.7129,Shrubland,0
0,,,,,P057,0,1.7193,1704.69,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.69,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.69,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.79,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.82,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.85,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.85,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.89,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.91,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.91,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
0,,,,,P057,0,1.7193,1704.92,1.6947,Shrubland,0
